Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3,UPRNs,Distance to sea
BN2 3PE,Yes,50.832834,-0.121047,532414,105382,TQ324053,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",170,66,"Brighton and Hove","Brighton and Hove","Brighton and Hove 022B","Urban city and town",South East,60,,E01016891,,E02003512,"Hanover",E43000034,E00085275,E14000598,12262,1,0,2022-02-23,"London Road (Brighton)",1.16504,BN,BN2,"Sussex","Southern Water",9C2XRVMH+4H,43800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22088220,22088221,22088222,22088223,22088224,22088225,22088226,22088227,22088228,22088229,22088230,22088231,22088232,22088233,22088234,22088235,22088236,22088237,22088238,22088239,22088240,22088241,22088242,22088243,22088244,22088245,22088246,22088247,22088248,22088249,22088250,22088251,22088252,22088253,22088254,22088255,22088256,22088257,22088258,22088259,22088260,22088261,22088262,22088263,22088264,22088265,22088266,22088267,22088268,22088269,22088270,22088271,22088272,22089126,22089127,22089128,22089351,22089509,22089510,22089511,22089512,22089513,22089514,22089515,22089516,22089524,22114970,22114972,22114973,22114978,22114979,22114980,22148105,22148108,22148110,22148111,22174056,22194925,22259531,22259532,22259533,22259534,22267120,22267121,22275158",2.36483
BN2 3PF,Yes,50.833085,-0.121890,532354,105408,TQ323054,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",188,77,"Brighton and Hove","Brighton and Hove","Brighton and Hove 022A","Urban city and town",South East,57,,E01016889,,E02003512,"Hanover",E43000034,E00085274,E14000598,20029,1,0,2022-02-23,"London Road (Brighton)",1.09979,BN,BN2,"Sussex","Southern Water",9C2XRVMH+66,43800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22088273,22088274,22088275,22088276,22088277,22088278,22088279,22088280,22088281,22088282,22088283,22088284,22088285,22088286,22088287,22088289,22088290,22088291,22088292,22088293,22088294,22088295,22088296,22088297,22088298,22088299,22088300,22088301,22088302,22088303,22088304,22088305,22088306,22088307,22088308,22088309,22088310,22088311,22088312,22088313,22088314,22088315,22088316,22088317,22088318,22088319,22089129,22089130,22089131,22089132,22089133,22089135,22089136,22089137,22089138,22089139,22089140,22089606,22131324,22131326,22131333,22148194,22148195,22148198,22148200,22148202,22148204,22148205,22148206,22148207,22148208,22148209,22148210,22148211,22148212,22148213,22148214,22148215,22148216,22148217,22148218,22148219,22148220,22148221,22148222,22173084,22191498,22211856,22227151,22229625,22248109,22261713,22261714,22261715,22262023",2.37786
BN2 3PG,Yes,50.833012,-0.121509,532381,105401,TQ323054,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",176,62,"Brighton and Hove","Brighton and Hove","Brighton and Hove 022A","Urban city and town",South East,58,,E01016889,,E02003512,"Hanover",E43000034,E00085274,E14000598,20029,1,0,2022-02-23,"London Road (Brighton)",1.12765,BN,BN2,"Sussex","Southern Water",9C2XRVMH+69,43800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22088320,22088321,22088322,22088323,22088324,22088325,22088326,22088327,22088328,22088329,22088330,22088331,22088332,22088333,22088334,22088335,22088336,22088337,22088338,22088339,22088340,22088341,22088342,22088343,22088344,22088345,22088346,22088347,22088348,22088349,22088350,22088351,22088352,22088353,22088354,22088355,22088356,22088357,22088358,22088359,22088360,22088361,22088362,22088363,22088364,22088365,22088366,22088367,22088368,22088369,22089141,22089142,22089517,22089518,22131314,22131315,22131319,22131321,22131322,22131328,22131329,22131331,22131334,22131335,22131336,22131338,22131340,22148228,22148230,22148233,22148236,22148242,22179241,22179242,22179244,22205007,22255543,22255544,22255545,22255546,22255547,22255548,22255549",2.37638
BN2 3PH,Yes,50.833107,-0.122343,532322,105410,TQ323054,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",228,89,"Brighton and Hove","Brighton and Hove","Brighton and Hove 022A","Urban city and town",South East,55,,E01016889,,E02003512,"Hanover",E43000034,E00085272,E14000598,20029,1,0,2022-02-23,"London Road (Brighton)",1.0693,BN,BN2,"Sussex","Southern Water",9C2XRVMH+63,43800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22088370,22088371,22088372,22088373,22088374,22088375,22088376,22088377,22088378,22088379,22088380,22088381,22088382,22088383,22088384,22088385,22088387,22088388,22088389,22088390,22088391,22088392,22088393,22088394,22088395,22088396,22088397,22088398,22088399,22088400,22088401,22088402,22088403,22088404,22088405,22088406,22088407,22088408,22088409,22088410,22088411,22088412,22088413,22088414,22088415,22088416,22088417,22088418,22088419,22088420,22088421,22088422,22088423,22088424,22088425,22088426,22088427,22088428,22088429,22088430,22088431,22088432,22089143,22089144,22089198,22089199,22089200,22089201,22089202,22089203,22089204,22089205,22089206,22089350,22089355,22089361,22089519,22089520,22089521,22114918,22114919,22114920,22114923,22114924,22114925,22114929,22114930,22114931,22114932,22114934,22114935,22114936,22114937,22114938,22114939,22148100,22174041,22174042,22174043,22174044,22233429,22233430,22248912,22248913,22248914,22248915,22248916,22248917,22253792",2.37256
BN2 3PJ,Yes,50.832924,-0.122720,532296,105389,TQ322053,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",247,97,"Brighton and Hove","Brighton and Hove","Brighton and Hove 022A","Urban city and town",South East,52,,E01016889,,E02003512,"Hanover",E43000034,E00085272,E14000598,20029,1,0,2022-02-23,"London Road (Brighton)",1.05262,BN,BN2,"Sussex","Southern Water",9C2XRVMG+5W,43800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22088433,22088434,22088435,22088436,22088437,22088438,22088439,22088440,22088441,22088442,22088443,22088444,22088445,22088446,22088447,22088448,22088449,22088450,22088451,22088452,22088453,22088454,22088455,22088456,22088457,22088458,22088459,22088460,22088461,22088462,22088463,22088464,22088465,22088466,22088467,22088468,22088469,22088470,22088471,22088472,22088473,22088474,22088475,22088476,22088477,22088478,22088479,22088480,22088481,22088482,22088483,22088484,22088485,22088486,22088487,22088488,22088489,22088490,22088491,22088492,22088493,22088494,22088495,22088496,22088497,22088498,22089147,22089148,22089149,22089150,22089151,22089152,22089153,22089154,22089155,22089156,22089157,22089158,22089159,22089160,22089161,22089162,22089163,22114912,22114913,22114914,22114915,22114926,22114927,22114933,22114940,22114941,22114942,22114943,22114944,22148085,22148087,22148088,22148090,22168336,22168337,22174040,22174045,22174046,22174047,22174048,22189795,22190444,22190445,22194927,22202596,22209545,22214594,2222065",2.34621
BN2 3PL,Yes,50.834358,-0.120177,532471,105553,TQ324055,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 022B","Urban city and town",South East,51,,E01016891,,E02003512,"Hanover",E43000034,E00085269,E14000598,12262,1,1,2022-02-23,"London Road (Brighton)",1.17392,BN,BN2,"Sussex","Southern Water",9C2XRVMH+PW,43800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22148145,22183430",2.54574
BN2 3PN,No,50.833898,-0.121204,532400,105500,TQ323055,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1993-08-01,1995-01-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 022B","Urban city and town",South East,51,,E01016891,,E02003512,"Hanover",E43000034,E00085275,E14000598,12262,8,1,2022-02-23,"London Road (Brighton)",1.11666,BN,BN2,"Sussex","",9C2XRVMH+HG,43800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",2.47814
BN2 3PP,No,50.826334,-0.140818,531040,104624,TQ310046,"East Sussex","Brighton and Hove","St. Peter's and North Laine",E06000043,E05002434,England,E10000011,"Brighton, Pavilion",1995-07-01,2002-07-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 027E","Urban city and town",South East,25,,E01016969,,E02003517,"North Laine & the Lanes",E43000034,E00085668,E14000598,4311,1,1,2022-02-23,"Brighton",0.29838,BN,BN2,"Sussex","",9C2XRVG5+GM,40200,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.32033
BN2 3PQ,No,50.832123,-0.122695,532300,105300,TQ322053,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1990-07-01,1994-12-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 022A","Urban city and town",South East,51,,E01016889,,E02003512,"Hanover",E43000034,E00085272,E14000598,20029,8,1,2022-02-23,"London Road (Brighton)",1.09237,BN,BN2,"Sussex","",9C2XRVJG+RW,43800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",2.25932
BN2 3PR,No,50.833898,-0.121204,532400,105500,TQ323055,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1995-07-01,1996-06-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 022B","Urban city and town",South East,51,,E01016891,,E02003512,"Hanover",E43000034,E00085275,E14000598,12262,8,1,2022-02-23,"London Road (Brighton)",1.11666,BN,BN2,"Sussex","",9C2XRVMH+HG,43800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",2.47814
BN2 3PS,Yes,50.832656,-0.121197,532404,105362,TQ324053,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1999-12-01,,"Brighton and Hove, unparished area","",1,1,"Brighton and Hove","Brighton and Hove","Brighton and Hove 022B","Urban city and town",South East,60,,E01016891,,E02003512,"Hanover",E43000034,E00085275,E14000598,12262,1,0,2022-02-23,"London Road (Brighton)",1.16268,BN,BN2,"Sussex","Southern Water",9C2XRVMH+3G,43800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22248800",2.34287
BN2 3PZ,Yes,50.831594,-0.121097,532414,105244,TQ324052,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1999-06-01,,"Brighton and Hove, unparished area","",33,23,"Brighton and Hove","Brighton and Hove","Brighton and Hove 022B","Urban city and town",South East,67,,E01016891,,E02003512,"Hanover",E43000034,E00085247,E14000598,12262,1,0,2022-02-23,"London Road (Brighton)",1.21899,BN,BN2,"Sussex","Southern Water",9C2XRVJH+JH,43800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22089219,22089220,22089221,22089222,22089223,22089224,22089225,22089226,22089227,22089228,22089229,22089230,22089231,22089232,22089233,22089234,22089235,22089236,22089237,22089238,22089239,22089240,22089241,22089242,22183667,22202549",2.2288
BN2 3QA,Yes,50.837635,-0.124675,532145,105909,TQ321059,"East Sussex","Brighton and Hove","St. Peter's and North Laine",E06000043,E05002434,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",45,17,"Brighton and Hove","Brighton and Hove","Brighton and Hove 015D","Urban city and town",South East,25,,E01016971,,E02003505,"Round Hill",E43000034,E00085700,E14000598,17403,1,0,2022-02-23,"London Road (Brighton)",0.837008,BN,BN2,"Sussex","Southern Water",9C2XRVQG+34,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22086053,22088499,22089348,22089349,22089386,22089522,22089574,22121818,22121819,22121820,22121821,22121822,22121823,22121824,22121825,22121826,22169198,22169199,22172109,22183431,22183568,22190786,22190982,22190983,22192181,22195727,22196139,22216787,22222087,22225358,22226103,22235840,22238533,22238534,22238535,22238536,22238537,22241044,22241278,22241279,22248748,22251201,22252871,22258259,22260178,22261756,22262472,22262473,22262474,22262475,22262476,22262477,22262478,22262479,22262480,22262481,22262482,22262483,22262484,22262485,22262486,22262487,22262488,22262489,22262490,22262491,22262492,22262493,22262494,22262495,22262496,22262497,22262498,22262499,22262500,22262501,22262502,22262503,22262504,22262505,22262506,22262507,22262508,22262509,22262510,22262511,22262512,22262513,22262514,22262515,22262516,22262517,22262518,22262519,22262520,22263131,22263190,22264842,22266072,10015664792,10025506021,10091759201",2.82653
BN2 3QB,Yes,50.836145,-0.122605,532295,105747,TQ322057,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",15,7,"Brighton and Hove","Brighton and Hove","Brighton and Hove 015A","Urban city and town",South East,24,,E01016890,,E02003505,"Round Hill",E43000034,E00085244,E14000598,16489,1,0,2022-02-23,"London Road (Brighton)",0.976952,BN,BN2,"Sussex","Southern Water",9C2XRVPG+FX,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22088500,22089197,22089457,22089458,22089459,22089460,22122569,22122571,22169200,22169202,22172866,22195476,22195958,22196798,22212143,22225934,22227433,22233538,22242234,22242235,22242236,22242237,22242238,22242239,22245599,22245600,22245612,22245614,22245615,22248094,22250847,22253389,22255647,22259247,22270765,10025209028,10025216437",2.69928
BN2 3QD,Yes,50.836633,-0.122968,532268,105801,TQ322058,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",110,60,"Brighton and Hove","Brighton and Hove","Brighton and Hove 015A","Urban city and town",South East,26,,E01016890,,E02003505,"Round Hill",E43000034,E00085268,E14000598,16489,1,0,2022-02-23,"London Road (Brighton)",0.949791,BN,BN2,"Sussex","Southern Water",9C2XRVPG+MR,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22085966,22086015,22086016,22086017,22088501,22088502,22088503,22088504,22088505,22088506,22088507,22088508,22088509,22088510,22088511,22088512,22088513,22088514,22088515,22088516,22088517,22088518,22088519,22088520,22088521,22088522,22088523,22088524,22089165,22089166,22089167,22089168,22089169,22089243,22089244,22089245,22089246,22089247,22089248,22089249,22089250,22089251,22089252,22089253,22089254,22089255,22089256,22089360,22089372,22120169,22120170,22120174,22120176,22120181,22120182,22120191,22120193,22120198,22120199,22120201,22120206,22120211,22120212,22120215,22120216,22120217,22120223,22120224,22120229,22120230,22120235,22120236,22120239,22120240,22120244,22120245,22120249,22120254,22148314,22148321,22148338,22148339,22148341,22175508,22175519,22175523,22175530,22175532,22175534,22188670,22241539,22241540,22241541,22241542,22241543,22241544,22241545,22241861,22246102",2.74631
BN2 3QE,Yes,50.836924,-0.122957,532268,105833,TQ322058,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",151,80,"Brighton and Hove","Brighton and Hove","Brighton and Hove 015A","Urban city and town",South East,26,,E01016890,,E02003505,"Round Hill",E43000034,E00085268,E14000598,16489,1,0,2022-02-23,"London Road (Brighton)",0.951003,BN,BN2,"Sussex","Southern Water",9C2XRVPG+QR,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22085967,22086018,22086019,22088525,22088526,22088527,22088528,22088529,22088530,22088531,22088532,22088533,22088534,22088535,22088536,22088537,22088538,22088539,22088540,22088541,22088542,22088543,22088544,22088545,22088546,22088547,22088548,22088549,22088550,22088551,22088552,22088553,22088554,22088555,22089171,22089172,22089173,22089174,22089175,22089176,22089177,22089193,22089209,22089356,22089420,22089421,22089422,22089424,22089425,22089426,22089427,22089428,22089429,22089430,22089431,22089432,22089433,22089434,22089435,22089436,22089437,22089604,22120158,22120163,22120164,22120166,22120167,22120172,22120173,22120177,22120184,22120185,22120189,22120190,22120195,22120196,22120208,22120209,22120214,22120221,22120222,22120226,22120227,22120232,22120233,22120241,22120242,22120246,22120247,22120252,22120260,22148263,22148264,22148271,22148272,22148273,22148283,22148285,22148286,22148308,22175505,22175536,22175537,22193758,22204096,22204097,22248661,22266371,22266372,22266373,22271230,22271233",2.77822
BN2 3QF,Yes,50.837403,-0.123307,532242,105886,TQ322058,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",132,45,"Brighton and Hove","Brighton and Hove","Brighton and Hove 015A","Urban city and town",South East,24,,E01016890,,E02003505,"Round Hill",E43000034,E00085267,E14000598,16489,1,0,2022-02-23,"London Road (Brighton)",0.929648,BN,BN2,"Sussex","Southern Water",9C2XRVPG+XM,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22085968,22085969,22086020,22088556,22088557,22088558,22088559,22088560,22088561,22088562,22088563,22088564,22088565,22088566,22088567,22088568,22088569,22088570,22088571,22088572,22088573,22088574,22088575,22088576,22088577,22088578,22088579,22088580,22088581,22088582,22088583,22088584,22088585,22088586,22088587,22088588,22089180,22089181,22089261,22089262,22089263,22089264,22089438,22089569,22124721,22124723,22124724,22124725,22124726,22124727,22148376,22148377,22148383,22148384,22176683,22184022,22187377,22192183,22192184,22225359,22237947,22258782,22258783,22258784,22258785,22259245,22259246,22259323,22259324,22259325,22259326,22259327,22259328,22259329,22259371,22259372,22259373,22259374,22259375,22259376,22259377,22259378,22259379,22259380,22259381,22259382,22259383,22259384,22259385,22259411,22259412,22259413,22259414,22259415,22259416,22259417,22259418,22259419,22259420,22259421,22259422,22259423,22259424,22259425,22259426,22259427,22259428,22259429,22259430,22259431,22259432,22259433,22259434,2225961",2.82448
BN2 3QG,Yes,50.837566,-0.122846,532274,105905,TQ322059,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",125,51,"Brighton and Hove","Brighton and Hove","Brighton and Hove 015A","Urban city and town",South East,26,,E01016890,,E02003505,"Round Hill",E43000034,E00085267,E14000598,16489,1,0,2022-02-23,"London Road (Brighton)",0.963595,BN,BN2,"Sussex","Southern Water",9C2XRVQG+2V,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22085970,22085971,22088589,22088590,22088591,22088592,22088593,22088594,22088595,22088596,22088597,22088598,22088599,22088600,22088601,22088602,22088603,22088604,22088605,22088606,22088607,22088608,22088609,22088610,22088611,22088612,22088613,22088614,22088615,22088616,22088617,22088618,22088619,22088620,22088621,22088622,22089257,22089258,22089439,22089440,22089441,22089442,22089443,22089444,22089445,22089447,22176674,22176676,22238111,22249162,22249163,22249164,22249165",2.85009
BN2 3QH,Yes,50.837399,-0.121134,532395,105889,TQ323058,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",13,5,"Brighton and Hove","Brighton and Hove","Brighton and Hove 015A","Urban city and town",South East,39,,E01016890,,E02003505,"Round Hill",E43000034,E00085267,E14000598,16489,1,0,2022-02-23,"Moulsecoomb",1.04821,BN,BN2,"Sussex","Southern Water",9C2XRVPH+XG,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22088623,22088624,22088625,22088626,22089448,22245610,22245611,22245613,22259240,22259241,22261148,22261149,22261150,10015298126,10015301243,10015310788,10015449395",2.86097
BN2 3QJ,No,50.836685,-0.126773,532000,105800,TQ319057,"East Sussex","Brighton and Hove","St. Peter's and North Laine",E06000043,E05002434,England,E10000011,"Brighton, Pavilion",1980-01-01,1988-12-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 015D","Urban city and town",South East,33,,E01016971,,E02003505,"Round Hill",E43000034,E00085700,E14000598,17403,8,1,2022-02-23,"London Road (Brighton)",0.682771,BN,BN2,"Sussex","",9C2XRVPF+M7,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",2.68732
BN2 3QL,No,50.837684,-0.124560,532153,105915,TQ321059,"East Sussex","Brighton and Hove","St. Peter's and North Laine",E06000043,E05002434,England,E10000011,"Brighton, Pavilion",1990-02-01,1997-06-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 015D","Urban city and town",South East,25,,E01016971,,E02003505,"Round Hill",E43000034,E00085700,E14000598,17403,8,1,2022-02-23,"London Road (Brighton)",0.845725,BN,BN2,"Sussex","",9C2XRVQG+35,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",2.83383
BN2 3QN,No,50.826334,-0.140818,531040,104624,TQ310046,"East Sussex","Brighton and Hove","St. Peter's and North Laine",E06000043,E05002434,England,E10000011,"Brighton, Pavilion",1993-08-01,2002-07-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 027E","Urban city and town",South East,25,,E01016969,,E02003517,"North Laine & the Lanes",E43000034,E00085668,E14000598,4311,1,1,2022-02-23,"Brighton",0.29838,BN,BN2,"Sussex","",9C2XRVG5+GM,40200,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",1.32033
BN2 3QP,No,50.836617,-0.122515,532300,105800,TQ322058,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1994-12-01,1996-12-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 015A","Urban city and town",South East,29,,E01016890,,E02003505,"Round Hill",E43000034,E00085268,E14000598,16489,8,1,2022-02-23,"London Road (Brighton)",0.981589,BN,BN2,"Sussex","",9C2XRVPG+JX,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",2.75226
BN2 3QQ,No,50.834126,-0.125327,532109,105518,TQ321055,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1995-07-01,1998-06-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 022A","Urban city and town",South East,31,,E01016889,,E02003512,"Hanover",E43000034,E00085270,E14000598,20029,6,1,2022-02-23,"London Road (Brighton)",0.833332,BN,BN2,"Sussex","",9C2XRVMF+MV,43800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",2.43294
BN2 3QR,No,50.834126,-0.125327,532109,105518,TQ321055,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1996-12-01,1998-06-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 022A","Urban city and town",South East,31,,E01016889,,E02003512,"Hanover",E43000034,E00085270,E14000598,20029,6,1,2022-02-23,"London Road (Brighton)",0.833332,BN,BN2,"Sussex","",9C2XRVMF+MV,43800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",2.43294
BN2 3QS,No,50.834126,-0.125327,532109,105518,TQ321055,"East Sussex","Brighton and Hove","Hanover and Elm Grove",E06000043,E05002425,England,E10000011,"Brighton, Pavilion",1999-06-01,2000-09-01,"Brighton and Hove, unparished area","",,,"Brighton and Hove","Brighton and Hove","Brighton and Hove 022A","Urban city and town",South East,31,,E01016889,,E02003512,"Hanover",E43000034,E00085270,E14000598,20029,6,1,2022-02-23,"London Road (Brighton)",0.833332,BN,BN2,"Sussex","",9C2XRVMF+MV,43800,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","",2.43294
BN2 3RA,Yes,50.835191,-0.132286,531616,105624,TQ316056,"East Sussex","Brighton and Hove","St. Peter's and North Laine",E06000043,E05002434,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",131,55,"Brighton and Hove","Brighton and Hove","Brighton and Hove 015C","Urban city and town",South East,57,,E01016970,,E02003505,"Round Hill",E43000034,E00085670,E14000598,22883,1,0,2022-02-23,"London Road (Brighton)",0.338007,BN,BN2,"Sussex","Southern Water",9C2XRVP9+33,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22070990,22070991,22070992,22070993,22070994,22070995,22070996,22070997,22070998,22070999,22071000,22071001,22071002,22071003,22071004,22071005,22071006,22071007,22071008,22071009,22071010,22071011,22071012,22071013,22071014,22071015,22071016,22071017,22071018,22071019,22071020,22071021,22071022,22071023,22071024,22071025,22071026,22071027,22071028,22071029,22071030,22071031,22071032,22071033,22071034,22071035,22071036,22071864,22072195,22126401,22126402,22126403,22126404,22126405,22126406,22126407,22126408,22149656,22149660,22154091,22193543,22193544,22194680,22224220,22224530,22225549,10025496557",2.43079
BN2 3RB,Yes,50.834994,-0.132933,531571,105601,TQ315056,"East Sussex","Brighton and Hove","St. Peter's and North Laine",E06000043,E05002434,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",16,9,"Brighton and Hove","Brighton and Hove","Brighton and Hove 015B","Urban city and town",South East,54,,E01016966,,E02003505,"Round Hill",E43000034,E00085673,E14000598,15692,1,0,2022-02-23,"London Road (Brighton)",0.311566,BN,BN2,"Sussex","Southern Water",9C2XRVM8+XR,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22071865,22071866,22071867,22071868,22071869,22071870,22071871,22071872,22071873,22071874,22214790",2.39832
BN2 3RD,Yes,50.834514,-0.132725,531587,105548,TQ315055,"East Sussex","Brighton and Hove","St. Peter's and North Laine",E06000043,E05002434,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",10,6,"Brighton and Hove","Brighton and Hove","Brighton and Hove 015B","Urban city and town",South East,49,,E01016966,,E02003505,"Round Hill",E43000034,E00085673,E14000598,15692,1,0,2022-02-23,"London Road (Brighton)",0.356665,BN,BN2,"Sussex","Southern Water",9C2XRVM8+RW,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22071875,22071876,22071877,22071878,22071879,22071880,22186563,22214800",2.34953
BN2 3RE,Yes,50.835784,-0.132277,531615,105690,TQ316056,"East Sussex","Brighton and Hove","St. Peter's and North Laine",E06000043,E05002434,England,E10000011,"Brighton, Pavilion",1980-01-01,,"Brighton and Hove, unparished area","",98,40,"Brighton and Hove","Brighton and Hove","Brighton and Hove 015C","Urban city and town",South East,64,,E01016970,,E02003505,"Round Hill",E43000034,E00085702,E14000598,22883,1,0,2022-02-23,"London Road (Brighton)",0.312138,BN,BN2,"Sussex","Southern Water",9C2XRVP9+83,44000,"","Brighton","Surrey, East and West Sussex","Brighton and Hove","22071037,22071038,22071039,22071040,22071041,22071042,22071043,22071044,22071045,22071046,22071047,22071048,22071049,22071050,22071051,22071052,22071053,22071054,22071055,22071056,22071057,22071058,22071059,22071060,22071061,22071062,22071063,22071064,22071065,22071066,22071067,22071068,22071069,22071070,22071071,22071072,22071073,22071074,22071075,22071881,22172967,22225655",2.49559
